DT_MAJ_GDUNO,COMBINE_NUO_NUI,CD_ORGNS,NOM_COURT_ORGNS,NOM_OFFCL_ORGNS,ADRS_GEO_L1_GDUNO_ORGNS,ADRS_GEO_L2_GDUNO_ORGNS,CD_POSTL_GDUNO_ORGNS,CD_MUNCP_GDUNO_ORGNS,NOM_MUNCP_GDUNO_ORGNS,CD_IMM,NOM_IMM,ADRS_GEO_L1_GDUNO_IMM,ADRS_GEO_L2_GDUNO_IMM,CD_MUNCP_GDUNO_IMM,NOM_MUNCP_GDUNO_IMM,CD_POSTL_GDUNO_IMM,PRESC,PRIM,SEC,FORM_PRO,ADULTE,SITE_WEB_ORGNS,COORD_X_LL84_IMM,COORD_Y_LL84_IMM,ORDRE_ENS,CD_CS,TYPE_CS,STYLE_CART,NOM_MUNCP,NOM_MRC,NOM_REG_ADM,NOM_CEP,NOM_CS
,9330182,711009,École Victor-Côté,École Victor-Côté,"505, avenue Saint-Jérôme",,G4W3B8,08053,Matane,711009,Victor-Côté,"505, rue Saint-Jérôme",,08053,Matane,G4W3B8,1,1,0,0,0,,-67.530048,48.848243,Préscolaire - Primaire,711000,Franco,4_OrgImm_Franco_presc_prim,Matane,La Matanie,Bas-Saint-Laurent,Matane-Matapédia,Centre de services scolaire des Monts-et-Marées
,9332125,711012,École Caron,École Caron,"50, rue Roy",,G5J1V2,07047,Amqui,711012,Caron,"50, rue Roy",,07047,Amqui,G5J1V2,1,1,0,0,0,cssmm.gouv.qc.ca/caron,-67.439104,48.464011,Préscolaire - Primaire,711000,Franco,4_OrgImm_Franco_presc_prim,Amqui,La Matapédia,Bas-Saint-Laurent,Matane-Matapédia,Centre de services scolaire des Monts-et-Marées
,9333127,711014,École Saint-Léon-le-Grand,École Saint-Léon-le-Grand,"241, rue Gendron",,G0J2W0,07030,Saint-Léon-le-Grand,711014,Saint-Léon-le-Grand,"241, rue Gendron",,07030,Saint-Léon-le-Grand,G0J2W0,1,1,0,0,0,www.cssmm.gouv.qc.ca/st-leon,-67.502804,48.382076,Préscolaire - Primaire,711000,Franco,4_OrgImm_Franco_presc_prim,Saint-Léon-le-Grand,La Matapédia,Bas-Saint-Laurent,Matane-Matapédia,Centre de services scolaire des Monts-et-Marées
,9335128,711015,École Sr-Rachel-Fournier,École Soeur-Rachel-Fournier,"127, rue Principale",,G0J2Z0,07095,Saint-Moïse,711015,Sr-Rachel-Fournier,"127, rue Principale",,07095,Saint-Moïse,G0J2Z0,0,1,0,0,0,,-67.852735,48.55052,Primaire,711000,Franco,2_OrgImm_Franco_primaire,Saint-Moïse,La Matapédia,Bas-Saint-Laurent,Matane-Matapédia,Centre de services scolaire des Monts-et-Marées
,9336129,711016,École Saint-Damase - La Volière,École Saint-Damase - La Volière,"377, rue de l'Église",,G0J2J0,07105,Saint-Damase,711016,Saint-Damase,"377, rue de l'Église",,07105,Saint-Damase,G0J2J0,0,1,0,0,0,,-67.828561,48.662479,Primaire,711000,Franco,2_OrgImm_Franco_primaire,Saint-Damase,La Matapédia,Bas-Saint-Laurent,Matane-Matapédia,Centre de services scolaire des Monts-et-Marées
,9336130,711016,École Saint-Damase - La Volière,École Saint-Damase - La Volière,"377, rue de l'Église",,G0J2J0,07105,Saint-Damase,711017,La Volière,"25, rue de l'Église",,07100,Saint-Noël,G0J3A0,1,1,0,0,0,,-67.835091,48.58487,Préscolaire - Primaire,711000,Franco,4_OrgImm_Franco_presc_prim,Saint-Noël,La Matapédia,Bas-Saint-Laurent,Matane-Matapédia,Centre de services scolaire des Monts-et-Marées
,9340183,711019,École Bon-Pasteur,École Bon-Pasteur,"310, boulevard Dion",,G4W3M1,08053,Matane,711019,Bon-Pasteur,"310, boulevard Dion",,08053,Matane,G4W3M1,1,1,0,0,0,,-67.541345,48.843129,Préscolaire - Primaire,711000,Franco,4_OrgImm_Franco_presc_prim,Matane,La Matanie,Bas-Saint-Laurent,Matane-Matapédia,Centre de services scolaire des Monts-et-Marées
,9341132,711021,École Secondaire Armand-Saint-Onge,École Secondaire Armand-Saint-Onge,"95, avenue du Parc",,G5J2L8,07047,Amqui,711021,"Armand-Saint-Onge, secondaire","95, avenue du Parc",,07047,Amqui,G5J2L8,0,0,1,0,0,,-67.438879,48.460665,Secondaire,711000,Franco,3_OrgImm_Franco_secondaire,Amqui,La Matapédia,Bas-Saint-Laurent,Matane-Matapédia,Centre de services scolaire des Monts-et-Marées
,9342133,711022,Polyvalente Forimont,Polyvalente Forimont,"145, rue Saint-Luc",,G0J1J0,07018,Causapscal,711022,Polyvalente Forimont,"145, rue Saint-Luc",,07018,Causapscal,G0J1J0,0,0,1,0,0,,-67.22338,48.347597,Secondaire,711000,Franco,3_OrgImm_Franco_secondaire,Causapscal,La Matapédia,Bas-Saint-Laurent,Matane-Matapédia,Centre de services scolaire des Monts-et-Marées
,9344174,711027,École Saint-Victor,École Saint-Victor,"676, chemin de la Grève",,G4W7A7,08053,Matane,711027,Saint-Victor,"676, chemin de la Grève",,08053,Matane,G4W7A7,1,1,0,0,0,,-67.448822,48.866904,Préscolaire - Primaire,711000,Franco,4_OrgImm_Franco_presc_prim,Matane,La Matanie,Bas-Saint-Laurent,Matane-Matapédia,Centre de services scolaire des Monts-et-Marées
,9346138,711028,École Saint-Rosaire,École Saint-Rosaire,"4, place de l'Église",,G0J1J0,07018,Causapscal,711028,Saint-Rosaire,"4, place de l'Église",,07018,Causapscal,G0J1J0,1,1,0,0,0,www.cssmm.gouv.qc.ca/st-rosaire,-67.223366,48.355971,Préscolaire - Primaire,711000,Franco,4_OrgImm_Franco_presc_prim,Causapscal,La Matapédia,Bas-Saint-Laurent,Matane-Matapédia,Centre de services scolaire des Monts-et-Marées
,9349175,711029,École Assomption,École Assomption,"7, rue du Couvent",,G0J1C0,08080,Baie-des-Sables,711029,Assomption,"7, rue du Couvent",,08080,Baie-des-Sables,G0J1C0,0,1,0,0,0,www.cssmm.gouv.qc.ca/assomption,-67.894798,48.720794,Primaire,711000,Franco,2_OrgImm_Franco_primaire,Baie-des-Sables,La Matanie,Bas-Saint-Laurent,Matane-Matapédia,Centre de services scolaire des Monts-et-Marées
,9350139,711030,École Sainte-Marie,École Sainte-Marie,"2, rue de l'Église",,G0J3K0,07085,Sayabec,711030,Sainte-Marie,"2, rue de l'Église",,07085,Sayabec,G0J3K0,1,1,0,0,0,www.cssmm.gouv.qc.ca/ste-marie,-67.686902,48.565547,Préscolaire - Primaire,711000,Franco,4_OrgImm_Franco_presc_prim,Sayabec,La Matapédia,Bas-Saint-Laurent,Matane-Matapédia,Centre de services scolaire des Monts-et-Marées
,9351177,711032,École Noël-Fortin,École Noël-Fortin,"7, rue du Collège",,G4W9B4,08053,Matane,711032,Noël-Fortin,"7, rue du Collège",,08053,Matane,G4W9B4,1,1,0,0,0,,-67.471997,48.797968,Préscolaire - Primaire,711000,Franco,4_OrgImm_Franco_presc_prim,Matane,La Matanie,Bas-Saint-Laurent,Matane-Matapédia,Centre de services scolaire des Monts-et-Marées
,9353178,711033,École Émile-Dubé ,École Émile-Dubé,"204, rue Principale",,G0J2B0,08030,Saint-Adelme,711033,Emile-Dubé,"204, rue Principale",,08030,Saint-Adelme,G0J2B0,1,1,0,0,0,,-67.318976,48.822499,Préscolaire - Primaire,711000,Franco,4_OrgImm_Franco_presc_prim,Saint-Adelme,La Matanie,Bas-Saint-Laurent,Matane-Matapédia,Centre de services scolaire des Monts-et-Marées
,9356180,711036,École Monseigneur-Belzile,École Monseigneur-Belzile,"197, avenue Ulric-Tessier",,G0J3H0,08073,Saint-Ulric,711036,Monseigneur-Belzile,"197, avenue Ulric-Tessier",,08073,Saint-Ulric,G0J3H0,1,1,0,0,0,www.cssmm.gouv.qc.ca/mgr-belzile,-67.702921,48.786511,Préscolaire - Primaire,711000,Franco,4_OrgImm_Franco_presc_prim,Saint-Ulric,La Matanie,Bas-Saint-Laurent,Matane-Matapédia,Centre de services scolaire des Monts-et-Marées
,9358181,711037,École Zénon-Soucy,École Zénon-Soucy,"152, avenue Saint-Rédempteur",,G4W1K2,08053,Matane,711037,Zénon-Soucy,"152, rue Saint-Rédempteur",,08053,Matane,G4W1K2,1,1,0,0,0,,-67.520739,48.846247,Préscolaire - Primaire,711000,Franco,4_OrgImm_Franco_presc_prim,Matane,La Matanie,Bas-Saint-Laurent,Matane-Matapédia,Centre de services scolaire des Monts-et-Marées
,9359141,711038,École Val-Brillant,École Val-Brillant,"14, rue de la Fabrique",,G0J3L0,07080,Val-Brillant,711038,Val-Brillant,"14, rue de la Fabrique",,07080,Val-Brillant,G0J3L0,1,1,0,0,0,,-67.547185,48.531689,Préscolaire - Primaire,711000,Franco,4_OrgImm_Franco_presc_prim,Val-Brillant,La Matapédia,Bas-Saint-Laurent,Matane-Matapédia,Centre de services scolaire des Monts-et-Marées
,9360142,711039,Polyvalente de Sayabec,Polyvalente de Sayabec,"8, rue Keable",,G0J3K0,07085,Sayabec,711039,Polyvalente de Sayabec,"8, rue Keable",,07085,Sayabec,G0J3K0,0,0,1,0,0,www.cssmm.gouv.qc.ca/psayabec,-67.681166,48.563391,Secondaire,711000,Franco,3_OrgImm_Franco_secondaire,Sayabec,La Matapédia,Bas-Saint-Laurent,Matane-Matapédia,Centre de services scolaire des Monts-et-Marées
,9361143,711040,École Sainte-Ursule,École Sainte-Ursule,"123, rue Desbiens",,G5J3P9,07047,Amqui,711040,Sainte-Ursule,"123, rue Desbiens",,07047,Amqui,G5J3P9,1,1,0,0,0,,-67.432142,48.468524,Préscolaire - Primaire,711000,Franco,4_OrgImm_Franco_presc_prim,Amqui,La Matapédia,Bas-Saint-Laurent,Matane-Matapédia,Centre de services scolaire des Monts-et-Marées
,9362184,711042,École Le Marinier,École Le Marinier,"161, rue Principale",,G0J1T0,08005,Les Méchins,711042,Le Marinier,"161, rue Principale",,08005,Les Méchins,G0J1T0,1,1,0,0,0,,-66.979402,49.000775,Préscolaire - Primaire,711000,Franco,4_OrgImm_Franco_presc_prim,Les Méchins,La Matanie,Bas-Saint-Laurent,Matane-Matapédia,Centre de services scolaire des Monts-et-Marées
,9365186,711046,École Sainte-Félicité,École Sainte-Félicité ,"207, boulevard Perron",,G0J2K0,08023,Sainte-Félicité,711046,Sainte-Félicité,"207, boulevard Perron",,08023,Sainte-Félicité,G0J2K0,1,1,0,0,0,www.csmm.qc.ca/ste-felicite,-67.337063,48.900697,Préscolaire - Primaire,711000,Franco,4_OrgImm_Franco_presc_prim,Sainte-Félicité,La Matanie,Bas-Saint-Laurent,Matane-Matapédia,Centre de services scolaire des Monts-et-Marées
,9367190,711053,École Saint-Léandre,École Saint-Léandre,"2003, rue de l'Église",,G0J2V0,08065,Saint-Léandre,711053,Saint-Léandre,"2003, rue de l'Église",,08065,Saint-Léandre,G0J2V0,0,1,0,0,0,,-67.604934,48.730184,Primaire,711000,Franco,2_OrgImm_Franco_primaire,Saint-Léandre,La Matanie,Bas-Saint-Laurent,Matane-Matapédia,Centre de services scolaire des Monts-et-Marées
,93695073,711059,École secondaire de Matane,École secondaire de Matane,"455, avenue Saint-Rédempteur",,G4W1K7,08053,Matane,711059,Polyvalente de Matane,"455, rue Saint-Rédempteur",,08053,Matane,G4W1K7,0,0,1,0,0,,-67.508886,48.842007,Secondaire,711000,Franco,3_OrgImm_Franco_secondaire,Matane,La Matanie,Bas-Saint-Laurent,Matane-Matapédia,Centre de services scolaire des Monts-et-Marées
,93695075,711059,École secondaire de Matane,École secondaire de Matane,"455, avenue Saint-Rédempteur",,G4W1K7,08053,Matane,711062,Marie-Guyart,"611, rue Saint-Rédempteur",,08053,Matane,G4W1K7,0,0,1,0,0,,-67.502098,48.839118,Secondaire,711000,Franco,3_OrgImm_Franco_secondaire,Matane,La Matanie,Bas-Saint-Laurent,Matane-Matapédia,Centre de services scolaire des Monts-et-Marées
,9371192,711081,École Saint-René-Goupil,École Saint-René-Goupil,"165, avenue Saint-René",,G0J3E0,08035,Saint-René-de-Matane,711081,Saint-René-Goupil,"165, avenue Saint-René",,08035,Saint-René-de-Matane,G0J3E0,1,1,0,0,0,,-67.386455,48.706039,Préscolaire - Primaire,711000,Franco,4_OrgImm_Franco_presc_prim,Saint-René-de-Matane,La Matanie,Bas-Saint-Laurent,Matane-Matapédia,Centre de services scolaire des Monts-et-Marées
,9372182,711300,Centre d'éducation des adultes de Matane,Centre d'éducation des adultes de Matane,"81, avenue D'Amours",,G4W2X5,08053,Matane,711009,Victor-Côté,"505, rue Saint-Jérôme",,08053,Matane,G4W3B8,0,0,0,0,1,www.cssmm.gouv.qc.ca/cea-matane,-67.530048,48.848243,Éducation aux adultes,711000,Franco,9_OrgImm_Franco_Adu,Matane,La Matanie,Bas-Saint-Laurent,Matane-Matapédia,Centre de services scolaire des Monts-et-Marées
,93725072,711300,Centre d'éducation des adultes de Matane,Centre d'éducation des adultes de Matane,"81, avenue D'Amours",,G4W2X5,08053,Matane,711018,CEA de Matane,"81, avenue d'Amours",,08053,Matane,G4W2X5,0,0,0,0,1,www.cssmm.gouv.qc.ca/cea-matane,-67.526279,48.844992,Éducation aux adultes,711000,Franco,9_OrgImm_Franco_Adu,Matane,La Matanie,Bas-Saint-Laurent,Matane-Matapédia,Centre de services scolaire des Monts-et-Marées
,9372174,711300,Centre d'éducation des adultes de Matane,Centre d'éducation des adultes de Matane,"81, avenue D'Amours",,G4W2X5,08053,Matane,711027,Saint-Victor,"676, chemin de la Grève",,08053,Matane,G4W7A7,0,0,0,0,1,www.cssmm.gouv.qc.ca/cea-matane,-67.448822,48.866904,Éducation aux adultes,711000,Franco,9_OrgImm_Franco_Adu,Matane,La Matanie,Bas-Saint-Laurent,Matane-Matapédia,Centre de services scolaire des Monts-et-Marées
,9372175,711300,Centre d'éducation des adultes de Matane,Centre d'éducation des adultes de Matane,"81, avenue D'Amours",,G4W2X5,08053,Matane,711029,Assomption,"7, rue du Couvent",,08080,Baie-des-Sables,G0J1C0,0,0,0,0,1,www.cssmm.gouv.qc.ca/cea-matane,-67.894798,48.720794,Éducation aux adultes,711000,Franco,9_OrgImm_Franco_Adu,Baie-des-Sables,La Matanie,Bas-Saint-Laurent,Matane-Matapédia,Centre de services scolaire des Monts-et-Marées
,9372177,711300,Centre d'éducation des adultes de Matane,Centre d'éducation des adultes de Matane,"81, avenue D'Amours",,G4W2X5,08053,Matane,711032,Noël-Fortin,"7, rue du Collège",,08053,Matane,G4W9B4,0,0,0,0,1,www.cssmm.gouv.qc.ca/cea-matane,-67.471997,48.797968,Éducation aux adultes,711000,Franco,9_OrgImm_Franco_Adu,Matane,La Matanie,Bas-Saint-Laurent,Matane-Matapédia,Centre de services scolaire des Monts-et-Marées
,9372178,711300,Centre d'éducation des adultes de Matane,Centre d'éducation des adultes de Matane,"81, avenue D'Amours",,G4W2X5,08053,Matane,711033,Emile-Dubé,"204, rue Principale",,08030,Saint-Adelme,G0J2B0,0,0,0,0,1,www.cssmm.gouv.qc.ca/cea-matane,-67.318976,48.822499,Éducation aux adultes,711000,Franco,9_OrgImm_Franco_Adu,Saint-Adelme,La Matanie,Bas-Saint-Laurent,Matane-Matapédia,Centre de services scolaire des Monts-et-Marées
,9372179,711300,Centre d'éducation des adultes de Matane,Centre d'éducation des adultes de Matane,"81, avenue D'Amours",,G4W2X5,08053,Matane,711035,Monseigneur-Ross,"156, rue Mgr-Ross",,08015,Grosses-Roches,G0J1K0,0,0,0,0,1,www.cssmm.gouv.qc.ca/cea-matane,-67.170915,48.93868,Éducation aux adultes,711000,Franco,9_OrgImm_Franco_Adu,Grosses-Roches,La Matanie,Bas-Saint-Laurent,Matane-Matapédia,Centre de services scolaire des Monts-et-Marées
,9372180,711300,Centre d'éducation des adultes de Matane,Centre d'éducation des adultes de Matane,"81, avenue D'Amours",,G4W2X5,08053,Matane,711036,Monseigneur-Belzile,"197, avenue Ulric-Tessier",,08073,Saint-Ulric,G0J3H0,0,0,0,0,1,www.cssmm.gouv.qc.ca/cea-matane,-67.702921,48.786511,Éducation aux adultes,711000,Franco,9_OrgImm_Franco_Adu,Saint-Ulric,La Matanie,Bas-Saint-Laurent,Matane-Matapédia,Centre de services scolaire des Monts-et-Marées
,9372184,711300,Centre d'éducation des adultes de Matane,Centre d'éducation des adultes de Matane,"81, avenue D'Amours",,G4W2X5,08053,Matane,711042,Le Marinier,"161, rue Principale",,08005,Les Méchins,G0J1T0,0,0,0,0,1,www.cssmm.gouv.qc.ca/cea-matane,-66.979402,49.000775,Éducation aux adultes,711000,Franco,9_OrgImm_Franco_Adu,Les Méchins,La Matanie,Bas-Saint-Laurent,Matane-Matapédia,Centre de services scolaire des Monts-et-Marées
,9372186,711300,Centre d'éducation des adultes de Matane,Centre d'éducation des adultes de Matane,"81, avenue D'Amours",,G4W2X5,08053,Matane,711046,Sainte-Félicité,"207, boulevard Perron",,08023,Sainte-Félicité,G0J2K0,0,0,0,0,1,www.cssmm.gouv.qc.ca/cea-matane,-67.337063,48.900697,Éducation aux adultes,711000,Franco,9_OrgImm_Franco_Adu,Sainte-Félicité,La Matanie,Bas-Saint-Laurent,Matane-Matapédia,Centre de services scolaire des Monts-et-Marées
,9372190,711300,Centre d'éducation des adultes de Matane,Centre d'éducation des adultes de Matane,"81, avenue D'Amours",,G4W2X5,08053,Matane,711053,Saint-Léandre,"2003, rue de l'Église",,08065,Saint-Léandre,G0J2V0,0,0,0,0,1,www.cssmm.gouv.qc.ca/cea-matane,-67.604934,48.730184,Éducation aux adultes,711000,Franco,9_OrgImm_Franco_Adu,Saint-Léandre,La Matanie,Bas-Saint-Laurent,Matane-Matapédia,Centre de services scolaire des Monts-et-Marées
,9372194,711300,Centre d'éducation des adultes de Matane,Centre d'éducation des adultes de Matane,"81, avenue D'Amours",,G4W2X5,08053,Matane,711057,Val-Joubert,"101, rue Banville",,08040,Sainte-Paule,G0J3C0,0,0,0,0,1,www.cssmm.gouv.qc.ca/cea-matane,-67.557288,48.660095,Éducation aux adultes,711000,Franco,9_OrgImm_Franco_Adu,Sainte-Paule,La Matanie,Bas-Saint-Laurent,Matane-Matapédia,Centre de services scolaire des Monts-et-Marées
,93725073,711300,Centre d'éducation des adultes de Matane,Centre d'éducation des adultes de Matane,"81, avenue D'Amours",,G4W2X5,08053,Matane,711059,Polyvalente de Matane,"455, rue Saint-Rédempteur",,08053,Matane,G4W1K7,0,0,0,0,1,www.cssmm.gouv.qc.ca/cea-matane,-67.508886,48.842007,Éducation aux adultes,711000,Franco,9_OrgImm_Franco_Adu,Matane,La Matanie,Bas-Saint-Laurent,Matane-Matapédia,Centre de services scolaire des Monts-et-Marées
,93725074,711300,Centre d'éducation des adultes de Matane,Centre d'éducation des adultes de Matane,"81, avenue D'Amours",,G4W2X5,08053,Matane,711060,Centre administratif,"530, avenue Saint-Jérôme",,08053,Matane,G4W3B5,0,0,0,0,1,www.cssmm.gouv.qc.ca/cea-matane,-67.530006,48.849375,Éducation aux adultes,711000,Franco,9_OrgImm_Franco_Adu,Matane,La Matanie,Bas-Saint-Laurent,Matane-Matapédia,Centre de services scolaire des Monts-et-Marées
,93725075,711300,Centre d'éducation des adultes de Matane,Centre d'éducation des adultes de Matane,"81, avenue D'Amours",,G4W2X5,08053,Matane,711062,Marie-Guyart,"611, rue Saint-Rédempteur",,08053,Matane,G4W1K7,0,0,0,0,1,www.cssmm.gouv.qc.ca/cea-matane,-67.502098,48.839118,Éducation aux adultes,711000,Franco,9_OrgImm_Franco_Adu,Matane,La Matanie,Bas-Saint-Laurent,Matane-Matapédia,Centre de services scolaire des Monts-et-Marées
,9372192,711300,Centre d'éducation des adultes de Matane,Centre d'éducation des adultes de Matane,"81, avenue D'Amours",,G4W2X5,08053,Matane,711081,Saint-René-Goupil,"165, avenue Saint-René",,08035,Saint-René-de-Matane,G0J3E0,0,0,0,0,1,www.cssmm.gouv.qc.ca/cea-matane,-67.386455,48.706039,Éducation aux adultes,711000,Franco,9_OrgImm_Franco_Adu,Saint-René-de-Matane,La Matanie,Bas-Saint-Laurent,Matane-Matapédia,Centre de services scolaire des Monts-et-Marées
,9373121,711301,CEA de la Vallée,Centre d'éducation des adultes de la Vallée,"123, rue Desbiens",local 102,G5J3P9,07047,Amqui,711002,Lac-au-Saumon,"81, rue du Rosaire",,07057,Lac-au-Saumon,G0J1M0,0,0,0,0,1,www.cssmm.gouv.qc.ca/cea-amqui,-67.348449,48.421558,Éducation aux adultes,711000,Franco,9_OrgImm_Franco_Adu,Lac-au-Saumon,La Matapédia,Bas-Saint-Laurent,Matane-Matapédia,Centre de services scolaire des Monts-et-Marées
,93736116,711301,CEA de la Vallée,Centre d'éducation des adultes de la Vallée,"123, rue Desbiens",local 102,G5J3P9,07047,Amqui,711003,CFP en foresterie de l'Est-du-Québec,"165, rue Saint-Luc",,07018,Causapscal,G0J1J0,0,0,0,0,1,www.cssmm.gouv.qc.ca/cea-amqui,-67.224468,48.345936,Éducation aux adultes,711000,Franco,9_OrgImm_Franco_Adu,Causapscal,La Matapédia,Bas-Saint-Laurent,Matane-Matapédia,Centre de services scolaire des Monts-et-Marées
,9373137,711301,CEA de la Vallée,Centre d'éducation des adultes de la Vallée,"123, rue Desbiens",local 102,G5J3P9,07047,Amqui,711005,Albertville,"1096, rue Principale",,07025,Albertville,G0J1A0,0,0,0,0,1,www.cssmm.gouv.qc.ca/cea-amqui,-67.36204,48.325491,Éducation aux adultes,711000,Franco,9_OrgImm_Franco_Adu,Albertville,La Matapédia,Bas-Saint-Laurent,Matane-Matapédia,Centre de services scolaire des Monts-et-Marées
,9373123,711301,CEA de la Vallée,Centre d'éducation des adultes de la Vallée,"123, rue Desbiens",local 102,G5J3P9,07047,Amqui,711007,Saint-Vianney,"160, avenue Centrale",,07075,Saint-Vianney,G0J3J0,0,0,0,0,1,www.cssmm.gouv.qc.ca/cea-amqui,-67.411775,48.617431,Éducation aux adultes,711000,Franco,9_OrgImm_Franco_Adu,Saint-Vianney,La Matapédia,Bas-Saint-Laurent,Matane-Matapédia,Centre de services scolaire des Monts-et-Marées
,27424194,711460,CFPRO Matanie - Vallée & Foresterie,Centre de formation professionnelle Matanie - Vallée et Foresterie,"271, boulevard du Père-Lamarche",,G4W0C3,08053,Matane,711057,Val-Joubert,"101, rue Banville",,08040,Sainte-Paule,G0J3C0,0,0,0,1,0,https://cfpro.ca/,-67.557288,48.660095,Formation professionnelle,711000,Franco,8_OrgImm_Franco_Fp,Sainte-Paule,La Matanie,Bas-Saint-Laurent,Matane-Matapédia,Centre de services scolaire des Monts-et-Marées
,274245073,711460,CFPRO Matanie - Vallée & Foresterie,Centre de formation professionnelle Matanie - Vallée et Foresterie,"271, boulevard du Père-Lamarche",,G4W0C3,08053,Matane,711059,Polyvalente de Matane,"455, rue Saint-Rédempteur",,08053,Matane,G4W1K7,0,0,0,1,0,https://cfpro.ca/,-67.508886,48.842007,Formation professionnelle,711000,Franco,8_OrgImm_Franco_Fp,Matane,La Matanie,Bas-Saint-Laurent,Matane-Matapédia,Centre de services scolaire des Monts-et-Marées
,937787,712001,École de l'Écho-des-Montagnes-Lavoie,École de l'Écho-des-Montagnes-Lavoie,"10, 8e Avenue Lefrançois",,G0L2Z0,10070,Saint-Fabien,712045,Lavoie,"27, rue Principale",,10075,Saint-Eugène-de-Ladrière,G0L1P0,1,1,0,0,0,http://www.csphares.qc.ca/st-fabien/,-68.795386,48.252249,Préscolaire - Primaire,712000,Franco,4_OrgImm_Franco_presc_prim,Saint-Eugène-de-Ladrière,Rimouski-Neigette,Bas-Saint-Laurent,Rimouski,Centre de services scolaire des Phares
,9377101,712001,École de l'Écho-des-Montagnes-Lavoie,École de l'Écho-des-Montagnes-Lavoie,"10, 8e Avenue Lefrançois",,G0L2Z0,10070,Saint-Fabien,712060,"Écho-des-Montagnes, l'","10, 8e Avenue Lefrançois",,10070,Saint-Fabien,G0L2Z0,1,1,1,0,0,http://www.csphares.qc.ca/st-fabien/,-68.864832,48.29506,Préscolaire - Primaire - Secondaire,712000,Franco,5_OrgImm_Franco_presc_prim_sec,Saint-Fabien,Rimouski-Neigette,Bas-Saint-Laurent,Rimouski,Centre de services scolaire des Phares
,937882,712002,École de l'Estran,École de l'Estran,"399, rue La Salle",,G5L3V8,10043,Rimouski,712039,"Estran, de l'","399, rue La Salle",,10043,Rimouski,G5L3V8,1,1,0,0,0,http://estran.cssphares.gouv.qc.ca/,-68.547945,48.443085,Préscolaire - Primaire,712000,Franco,4_OrgImm_Franco_presc_prim,Rimouski,Rimouski-Neigette,Bas-Saint-Laurent,Rimouski,Centre de services scolaire des Phares
,93795249,712003,École Paul-Hubert,École Paul-Hubert,"250, boulevard Arthur-Buies Ouest",,G5L7A7,10043,Rimouski,712067,Paul-Hubert,"250, boul. Arthur Buies Ouest",,10043,Rimouski,G5L7A7,0,1,1,0,0,http://paulhubert.cssphares.gouv.qc.ca/,-68.519981,48.435224,Primaire - Secondaire,712000,Franco,7_OrgImm_Franco_prim_sec,Rimouski,Rimouski-Neigette,Bas-Saint-Laurent,Rimouski,Centre de services scolaire des Phares
